antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"FastingBS_Normal, Oldpeak_Moderate, BP_Prehypertension","Slope_Flat, ExAngina_Yes",0.14184397163120568,0.6524822695035462,0.11702127659574468,0.825,1.2644021739130433,1.0,0.024470600070418985,1.9858156028368785,0.2436764337590783,0.17277486910994763,0.4964285714285712,0.5021739130434782
"Sex_Male, ChestPain_ASY, MaxHR_Low, FastingBS_Normal, ECG_Normal","Slope_Flat, Age_Middle",0.1702127659574468,0.5602836879432624,0.12056737588652482,0.7083333333333334,1.264240506329114,1.0,0.02519993964086313,1.5075987841945289,0.25188536953242835,0.19767441860465113,0.3366935483870968,0.46176160337552746
"MaxHR_Medium, ChestPain_ASY, BP_Prehypertension, ExAngina_Yes","Slope_Flat, Age_Middle",0.1702127659574468,0.5602836879432624,0.12056737588652482,0.7083333333333334,1.264240506329114,1.0,0.02519993964086313,1.5075987841945289,0.25188536953242835,0.19767441860465113,0.3366935483870968,0.46176160337552746
"BP_Normal, ECG_Normal","FastingBS_Normal, ChestPain_ASY",0.1453900709219858,0.6560283687943262,0.12056737588652482,0.8292682926829269,1.2640738299274885,1.0,0.025187364820683067,2.01469098277609,0.2444471564559434,0.17708333333333331,0.5036459642946947,0.5065260382333554
"Sex_Male, ExAngina_No","Slope_Flat, ECG_Normal",0.20212765957446807,0.4858156028368794,0.12411347517730496,0.6140350877192983,1.2639262389550519,1.0,0.025916704391127213,1.3322050290135399,0.2617142857142858,0.22012578616352202,0.2493647912885663,0.4347547701370214
"Slope_Flat, BP_Normal, ECG_Normal, Sex_Male",FastingBS_Normal,0.12056737588652482,0.7446808510638298,0.11347517730496454,0.9411764705882353,1.2638655462184873,1.0,0.02369096121925457,4.340425531914893,0.23739919354838715,0.1509433962264151,0.7696078431372548,0.5467787114845939
"Oldpeak_Moderate, Slope_Flat, Age_Middle, ChestPain_ASY, ECG_Normal",FastingBS_Normal,0.12056737588652482,0.7446808510638298,0.11347517730496454,0.9411764705882353,1.2638655462184873,1.0,0.02369096121925457,4.340425531914893,0.23739919354838715,0.1509433962264151,0.7696078431372548,0.5467787114845939
"FastingBS_Normal, ChestPain_ASY, Chol_Borderline","Age_Middle, ExAngina_Yes",0.18085106382978725,0.49645390070921985,0.11347517730496454,0.6274509803921569,1.2638655462184873,1.0,0.023690961219254555,1.3516237402015676,0.2548701298701298,0.20125786163522014,0.2601491300745651,0.4280112044817927
"ExAngina_Yes, Chol_High, Age_Middle, ChestPain_ASY, ECG_Normal",FastingBS_Normal,0.12056737588652482,0.7446808510638298,0.11347517730496454,0.9411764705882353,1.2638655462184873,1.0,0.02369096121925457,4.340425531914893,0.23739919354838715,0.1509433962264151,0.7696078431372548,0.5467787114845939
"Sex_Male, Chol_High, Oldpeak_Moderate, Slope_Flat","Age_Middle, ExAngina_Yes",0.18085106382978725,0.49645390070921985,0.11347517730496454,0.6274509803921569,1.2638655462184873,1.0,0.023690961219254555,1.3516237402015676,0.2548701298701298,0.20125786163522014,0.2601491300745651,0.4280112044817927
"FastingBS_Normal, ECG_Normal, ChestPain_ASY, MaxHR_Low","Age_Middle, ExAngina_Yes",0.18085106382978725,0.49645390070921985,0.11347517730496454,0.6274509803921569,1.2638655462184873,1.0,0.023690961219254555,1.3516237402015676,0.2548701298701298,0.20125786163522014,0.2601491300745651,0.4280112044817927
"ECG_Normal, Chol_High","Slope_Flat, FastingBS_Normal, ExAngina_Yes",0.2730496453900709,0.5035460992907801,0.17375886524822695,0.6363636363636364,1.2637644046094751,1.0,0.036265781399326014,1.3652482269503547,0.28710801393728247,0.2882352941176471,0.26753246753246757,0.4907170294494238
"Slope_Flat, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.3900709219858156,0.49645390070921985,0.24468085106382978,0.6272727272727272,1.2635064935064935,1.0,0.051028620290729826,1.3509773395606293,0.34192787327266594,0.3812154696132596,0.25979513444302166,0.560064935064935
"ECG_Normal, BP_Prehypertension","Sex_Male, Age_Middle, Slope_Flat",0.22695035460992907,0.5070921985815603,0.1453900709219858,0.640625,1.2633304195804196,1.0,0.030305316633972124,1.3715695343817453,0.269635265159991,0.24698795180722888,0.270908273381295,0.46366914335664333
"Slope_Flat, Age_Middle, MaxHR_Low, FastingBS_Normal","Sex_Male, ECG_Normal",0.1950354609929078,0.48936170212765956,0.12056737588652482,0.6181818181818182,1.2632411067193676,1.0,0.025124490719782705,1.3373860182370823,0.25887535630992486,0.21383647798742134,0.25227272727272726,0.4322793148880105
"Sex_Male, Age_Middle, MaxHR_Low, Chol_High","FastingBS_Normal, ChestPain_ASY",0.12411347517730496,0.6560283687943262,0.10283687943262411,0.8285714285714284,1.2630115830115827,1.0,0.021414918766661628,2.006501182033095,0.23774954627949177,0.1518324607329843,0.5016200294550806,0.49266409266409256
"Chol_Desirable, ExAngina_Yes","FastingBS_Normal, ChestPain_ASY",0.12411347517730496,0.6560283687943262,0.10283687943262411,0.8285714285714284,1.2630115830115827,1.0,0.021414918766661628,2.006501182033095,0.23774954627949177,0.1518324607329843,0.5016200294550806,0.49266409266409256
"ExAngina_Yes, Sex_Male, Age_Middle, BP_Prehypertension, ECG_Normal","FastingBS_Normal, ChestPain_ASY",0.12411347517730496,0.6560283687943262,0.10283687943262411,0.8285714285714284,1.2630115830115827,1.0,0.021414918766661628,2.006501182033095,0.23774954627949177,0.1518324607329843,0.5016200294550806,0.49266409266409256
"Slope_Flat, Age_Middle, ChestPain_ASY, FastingBS_Normal",ECG_Normal,0.3829787234042553,0.5425531914893617,0.2624113475177305,0.6851851851851851,1.2628903413217138,1.0,0.054625018862230285,1.453066332916145,0.337371854613234,0.39572192513368987,0.3118001722652885,0.5844226579520697
"MaxHR_Medium, ECG_Normal, Age_Middle","Sex_Male, FastingBS_Normal, Slope_Flat",0.18085106382978725,0.574468085106383,0.13120567375886524,0.7254901960784312,1.2628903413217136,1.0,0.027312509431115115,1.5501519756838895,0.25412425412425393,0.2102272727272727,0.35490196078431335,0.47694262890341316
"BP_Prehypertension, ChestPain_ASY, Chol_High, ExAngina_Yes","Sex_Male, Age_Middle",0.1524822695035461,0.5709219858156028,0.1099290780141844,0.7209302325581395,1.2627473638595983,1.0,0.022873597907549933,1.537529550827423,0.24551221487380226,0.17919075144508673,0.3496059965404573,0.4567384082045356
"Slope_Flat, Age_Middle, MaxHR_Low, ExAngina_Yes",FastingBS_Normal,0.1773049645390071,0.7446808510638298,0.16666666666666666,0.9399999999999998,1.2622857142857142,1.0,0.034631054775916686,4.2553191489361595,0.2525678650036683,0.22065727699530513,0.7649999999999993,0.5819047619047618
"Oldpeak_Moderate, BP_Prehypertension","Sex_Male, Age_Middle, Slope_Flat",0.1773049645390071,0.5070921985815603,0.11347517730496454,0.64,1.2620979020979022,1.0,0.023565213017453845,1.3691883372734437,0.2524245689655172,0.19875776397515524,0.26964028776978416,0.4318881118881119
"Age_Middle, ChestPain_ASY, MaxHR_Low, Chol_High","Slope_Flat, FastingBS_Normal",0.1276595744680851,0.6382978723404256,0.10283687943262411,0.8055555555555556,1.262037037037037,1.0,0.02135204466576128,1.8601823708206688,0.2380151387720774,0.1550802139037433,0.4624183006535948,0.48333333333333334
"Slope_Flat, MaxHR_Medium, Oldpeak_Moderate","FastingBS_Normal, Age_Middle",0.1702127659574468,0.4787234042553192,0.10283687943262411,0.6041666666666666,1.2620370370370368,1.0,0.02135204466576128,1.3169092945128775,0.25022104332449163,0.1883116883116883,0.24064625850340127,0.4094907407407407
"FastingBS_Normal, Age_Middle, Oldpeak_Moderate, Chol_High","Sex_Male, Slope_Flat",0.10638297872340426,0.7659574468085106,0.10283687943262411,0.9666666666666666,1.2620370370370368,1.0,0.02135204466576128,7.021276595744659,0.2323481116584565,0.13364055299539168,0.8575757575757571,0.5504629629629629
"Slope_Flat, ChestPain_ASY, MaxHR_Low, Chol_High","FastingBS_Normal, Age_Middle",0.1702127659574468,0.4787234042553192,0.10283687943262411,0.6041666666666666,1.2620370370370368,1.0,0.02135204466576128,1.3169092945128775,0.25022104332449163,0.1883116883116883,0.24064625850340127,0.4094907407407407
"Sex_Male, BP_Prehypertension, ChestPain_ASY, Slope_Flat","Age_Middle, ExAngina_Yes",0.29432624113475175,0.49645390070921985,0.18439716312056736,0.6265060240963856,1.261962134251291,1.0,0.03827775262813743,1.3482040722946693,0.2941631233088521,0.30409356725146197,0.2582725267266249,0.4989672977624785
"FastingBS_Normal, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.32269503546099293,0.49645390070921985,0.20212765957446807,0.6263736263736264,1.261695447409733,1.0,0.041924450480358116,1.347726324572382,0.30623679617892896,0.3275862068965517,0.2580095960377651,0.5167582417582417
"Sex_Male, ECG_Normal, BP_Prehypertension","Slope_Flat, Age_Middle",0.20567375886524822,0.5602836879432624,0.1453900709219858,0.706896551724138,1.261676123963335,1.0,0.030154418791811258,1.5002085940759287,0.2611062717770033,0.23428571428571424,0.3334260289210235,0.48319511130510695
"ECG_Normal, ChestPain_ASY, ExAngina_Yes","FastingBS_Normal, Age_Middle",0.35815602836879434,0.4787234042553192,0.21631205673758866,0.6039603960396039,1.2616061606160616,1.0,0.04485438358231475,1.316223404255319,0.32306856263019634,0.34857142857142853,0.24025055566781164,0.5279061239457279
"Slope_Flat, BP_Normal, ChestPain_ASY, ECG_Normal",FastingBS_Normal,0.11702127659574468,0.7446808510638298,0.1099290780141844,0.9393939393939393,1.2614718614718614,1.0,0.02278557416628943,4.2127659574468055,0.23474543334628845,0.14622641509433965,0.7626262626262624,0.5435064935064935
"Oldpeak_Moderate, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, ECG_Normal",FastingBS_Normal,0.11702127659574468,0.7446808510638298,0.1099290780141844,0.9393939393939393,1.2614718614718614,1.0,0.02278557416628943,4.2127659574468055,0.23474543334628845,0.14622641509433965,0.7626262626262624,0.5435064935064935
"ExAngina_Yes, Slope_Flat, Chol_High, Age_Middle, ChestPain_ASY, ECG_Normal",FastingBS_Normal,0.11702127659574468,0.7446808510638298,0.1099290780141844,0.9393939393939393,1.2614718614718614,1.0,0.02278557416628943,4.2127659574468055,0.23474543334628845,0.14622641509433965,0.7626262626262624,0.5435064935064935
"Age_Middle, ChestPain_ASY, ECG_Normal, ExAngina_Yes","Sex_Male, FastingBS_Normal, Slope_Flat",0.24468085106382978,0.574468085106383,0.1773049645390071,0.7246376811594203,1.2614063338701018,1.0,0.0367436245661687,1.5453527435610301,0.2743661971830985,0.27624309392265195,0.3528985507246376,0.5166398282340311
"MaxHR_Medium, ChestPain_ASY, BP_Prehypertension, ExAngina_Yes",Age_Middle,0.1702127659574468,0.6276595744680851,0.1347517730496454,0.7916666666666667,1.2612994350282487,1.0,0.027916100799758578,1.7872340425531923,0.24966261808367085,0.20320855614973263,0.44047619047619074,0.503177966101695
"MaxHR_Medium, ExAngina_Yes, Sex_Male, Slope_Flat, BP_Prehypertension",Age_Middle,0.1702127659574468,0.6276595744680851,0.1347517730496454,0.7916666666666667,1.2612994350282487,1.0,0.027916100799758578,1.7872340425531923,0.24966261808367085,0.20320855614973263,0.44047619047619074,0.503177966101695
"ChestPain_ASY, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.37943262411347517,0.49645390070921985,0.2375886524822695,0.6261682242990655,1.2612817089452606,1.0,0.049217846184799574,1.346985815602837,0.33381663113006405,0.37222222222222223,0.25760168487560897,0.552369826435247
"MaxHR_Medium, ECG_Normal, ExAngina_Yes","FastingBS_Normal, Age_Middle",0.1879432624113475,0.4787234042553192,0.11347517730496454,0.6037735849056604,1.261215932914046,1.0,0.023502338916553484,1.3156028368794324,0.25504912663755447,0.20512820512820507,0.23989218328840964,0.4204053109713487
"Age_Middle, ECG_Normal, Chol_High","Slope_Flat, ChestPain_ASY, ExAngina_Yes",0.16666666666666666,0.5567375886524822,0.11702127659574468,0.7021276595744682,1.261146496815287,1.0,0.024231678486997643,1.4880952380952388,0.24848484848484856,0.1929824561403509,0.32800000000000035,0.456159371188508
"Oldpeak_Moderate, BP_Prehypertension","Sex_Male, Age_Middle",0.1773049645390071,0.5709219858156028,0.1276595744680851,0.7199999999999999,1.26111801242236,1.0,0.026432272018510117,1.532421479229989,0.2516762452107278,0.20571428571428568,0.3474380165289253,0.47180124223602476
"FastingBS_Normal, Chol_Borderline, ExAngina_Yes","Sex_Male, Age_Middle, ChestPain_ASY",0.16312056737588654,0.5,0.10283687943262411,0.6304347826086956,1.2608695652173911,1.0,0.02127659574468084,1.3529411764705879,0.2472238457042664,0.18354430379746833,0.26086956521739113,0.4180542707369719
"Slope_Flat, BP_Normal",FastingBS_Normal,0.17375886524822695,0.7446808510638298,0.16312056737588654,0.9387755102040817,1.2606413994169097,1.0,0.033725667722951574,4.170212765957451,0.2502332524724763,0.21596244131455403,0.7602040816326533,0.5789115646258504
"Age_Middle, MaxHR_Low, ExAngina_Yes","Sex_Male, FastingBS_Normal, Slope_Flat",0.20567375886524822,0.574468085106383,0.14893617021276595,0.7241379310344829,1.260536398467433,1.0,0.030783159800814835,1.5425531914893622,0.26020408163265296,0.23595505617977527,0.3517241379310347,0.4916985951468711
"BP_Normal, ECG_Normal","Sex_Male, FastingBS_Normal",0.1453900709219858,0.6773049645390071,0.12411347517730496,0.853658536585366,1.2603754309794408,1.0,0.025640058347165637,2.205082742316786,0.24173088322465916,0.17766497461928932,0.5465022782095955,0.5184523049418976
"Sex_Male, BP_Normal, ChestPain_ASY","Slope_Flat, ECG_Normal",0.17375886524822695,0.4858156028368794,0.10638297872340426,0.6122448979591837,1.260241322806495,1.0,0.02196821085458478,1.3260544979469953,0.24992846924177398,0.19230769230769235,0.24588318085855038,0.41561150007448233
"Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low","Sex_Male, ECG_Normal",0.2127659574468085,0.48936170212765956,0.13120567375886524,0.6166666666666667,1.260144927536232,1.0,0.02708616266787385,1.3320999074930622,0.26223520818115414,0.22981366459627328,0.2493055555555556,0.4423913043478261
"Sex_Male, ECG_Normal, ChestPain_ASY, Oldpeak_Moderate","Slope_Flat, FastingBS_Normal",0.16312056737588654,0.6382978723404256,0.13120567375886524,0.8043478260869564,1.2601449275362318,1.0,0.027086162667873837,1.8486997635933795,0.2466788822721025,0.19576719576719576,0.4590792838874677,0.504951690821256
"Sex_Male, Chol_Borderline, BP_Prehypertension",Age_Middle,0.1524822695035461,0.6276595744680851,0.12056737588652482,0.7906976744186046,1.2597556168703192,1.0,0.024860419496001207,1.7789598108747045,0.24329313315284276,0.18279569892473116,0.43787375415282387,0.4913940349494153
"MaxHR_Medium, ExAngina_Yes, Sex_Male, ChestPain_ASY, BP_Prehypertension",Age_Middle,0.1524822695035461,0.6276595744680851,0.12056737588652482,0.7906976744186046,1.2597556168703192,1.0,0.024860419496001207,1.7789598108747045,0.24329313315284276,0.18279569892473116,0.43787375415282387,0.4913940349494153
"Sex_Male, Age_Middle, Oldpeak_Moderate, Slope_Flat","FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.20921985815602837,0.524822695035461,0.13829787234042554,0.6610169491525425,1.2595052679798446,1.0,0.028494542528041858,1.4017730496453906,0.26054961480970457,0.23214285714285715,0.2866177586643059,0.462265231333028
"ECG_Normal, Oldpeak_Moderate","FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.20921985815602837,0.524822695035461,0.13829787234042554,0.6610169491525425,1.2595052679798446,1.0,0.028494542528041858,1.4017730496453906,0.26054961480970457,0.23214285714285715,0.2866177586643059,0.462265231333028
"ECG_Normal, ChestPain_ASY, Chol_High, ExAngina_Yes","Slope_Flat, FastingBS_Normal",0.18085106382978725,0.6382978723404256,0.1453900709219858,0.8039215686274509,1.2594771241830063,1.0,0.029953221668930108,1.8446808510638288,0.25150459296800737,0.2157894736842105,0.45790080738177596,0.5158496732026143
"MaxHR_Medium, ECG_Normal, Age_Middle","Slope_Flat, FastingBS_Normal",0.18085106382978725,0.6382978723404256,0.1453900709219858,0.8039215686274509,1.2594771241830063,1.0,0.029953221668930108,1.8446808510638288,0.25150459296800737,0.2157894736842105,0.45790080738177596,0.5158496732026143
"Slope_Flat, ChestPain_ASY, MaxHR_Low, ExAngina_Yes","FastingBS_Normal, Age_Middle",0.25886524822695034,0.4787234042553192,0.15602836879432624,0.6027397260273973,1.2590563165905633,1.0,0.03210351591972235,1.3121790168745415,0.2776207046541975,0.2682926829268293,0.23790886217500712,0.46433282597666165
"Slope_Flat, ECG_Normal, Oldpeak_Moderate","FastingBS_Normal, ExAngina_Yes",0.18439716312056736,0.5957446808510638,0.13829787234042554,0.7500000000000001,1.2589285714285716,1.0,0.028444243247321574,1.6170212765957455,0.25217391304347836,0.2154696132596685,0.38157894736842135,0.4910714285714286
"Sex_Male, BP_Normal, ChestPain_ASY, ExAngina_Yes",FastingBS_Normal,0.11347517730496454,0.7446808510638298,0.10638297872340426,0.9375,1.2589285714285714,1.0,0.02188018711332429,4.085106382978724,0.2320000000000001,0.14150943396226415,0.7552083333333334,0.5401785714285714
"Slope_Flat, Age_Middle, ECG_Normal, MaxHR_Low","FastingBS_Normal, ExAngina_Yes",0.14184397163120568,0.5957446808510638,0.10638297872340426,0.7499999999999999,1.2589285714285714,1.0,0.021880187113324276,1.6170212765957441,0.23966942148760328,0.16853932584269665,0.3815789473684208,0.46428571428571425
"FastingBS_Normal, Age_Middle, MaxHR_Low, Chol_High","Slope_Flat, ChestPain_ASY",0.11347517730496454,0.7198581560283688,0.10283687943262411,0.9062499999999999,1.2589285714285714,1.0,0.02115084754288013,2.9881796690307296,0.23199999999999993,0.1407766990291262,0.6653481012658224,0.5245535714285714
"Slope_Flat, Oldpeak_Moderate, BP_Prehypertension","FastingBS_Normal, ExAngina_Yes",0.15602836879432624,0.5957446808510638,0.11702127659574468,0.75,1.2589285714285714,1.0,0.024068205824656713,1.6170212765957448,0.2436974789915967,0.18435754189944134,0.3815789473684211,0.4732142857142857
"Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low, ECG_Normal","FastingBS_Normal, ExAngina_Yes",0.14184397163120568,0.5957446808510638,0.10638297872340426,0.7499999999999999,1.2589285714285714,1.0,0.021880187113324276,1.6170212765957441,0.23966942148760328,0.16853932584269665,0.3815789473684208,0.46428571428571425
"Slope_Flat, MaxHR_Medium, Oldpeak_Mild","Age_Middle, ExAngina_Yes",0.1702127659574468,0.49645390070921985,0.10638297872340426,0.625,1.2589285714285714,1.0,0.02188018711332429,1.342789598108747,0.24786324786324798,0.18987341772151903,0.2552816901408451,0.41964285714285715
